ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),Time since start in ms 
-0.11276,7.1017,3.82355,-0.17742,8.60243,4.70501,0.07034,-1.77603,-1.03203,0.15494,0.00169,-0.3649,5.998,-28.938,-55.141,353.51,-61.307,2.16,53.0203,4811
-0.11276,7.1017,3.82355,-0.17742,8.60243,4.70501,0.07034,-1.77603,-1.03203,0.50844,0.24052,-0.36409,5.998,-28.938,-55.141,353.51,-61.307,2.16,53.0203,4846
-0.11276,7.1017,3.82355,-0.17742,8.60243,4.70501,0.07034,-1.77603,-1.03203,0.50844,0.24052,-0.36409,5.998,-28.938,-55.141,353.51,-61.307,2.16,53.0203,4881
-0.77548,10.65741,5.73036,-0.75051,8.74311,4.3778,8.70E-04,1.61325,1.20182,0.50844,0.24052,-0.36409,5.998,-28.938,-55.141,353.51,-61.307,2.16,53.0203,4916
-0.77548,10.65741,5.73036,-0.75051,8.74311,4.3778,8.70E-04,1.61325,1.20182,0.50844,0.24052,-0.36409,8.531,-29.465,-54.959,0.663,-63.069,9.728,53.0203,4950
-0.77548,10.65741,5.73036,-0.75051,8.74311,4.3778,8.70E-04,1.61325,1.20182,1.11644,0.12793,0.21069,8.531,-29.465,-54.959,0.663,-63.069,9.728,53.0203,4985
-0.77548,10.65741,5.73036,-0.75051,8.74311,4.3778,8.70E-04,1.61325,1.20182,1.11644,0.12793,0.21069,8.531,-29.465,-54.959,0.663,-63.069,9.728,53.0203,5020
-1.52985,10.90349,3.3954,-0.85991,8.9267,3.96799,-0.63394,1.6031,-0.7387,1.11644,0.12793,0.21069,8.531,-29.465,-54.959,0.663,-63.069,9.728,53.0203,5055
-1.52985,10.90349,3.3954,-0.85991,8.9267,3.96799,-0.63394,1.6031,-0.7387,1.11644,0.12793,0.21069,6.564,-26.59,-57.036,7.292,-65.543,12.228,53.5631,5091
-1.52985,10.90349,3.3954,-0.85991,8.9267,3.96799,-0.63394,1.6031,-0.7387,-1.29033,-0.65804,-0.12668,6.564,-26.59,-57.036,7.292,-65.543,12.228,53.5631,5125
0.52502,6.58513,3.84879,-0.85991,8.9267,3.96799,-0.63394,1.6031,-0.7387,-1.29033,-0.65804,-0.12668,6.564,-26.59,-57.036,7.292,-65.543,12.228,53.5631,5160
0.52502,6.58513,3.84879,-0.75434,8.3078,5.15576,1.30635,-2.01987,-1.49142,-1.29033,-0.65804,-0.12668,6.564,-26.59,-57.036,7.292,-65.543,12.228,53.5631,5196
0.52502,6.58513,3.84879,-0.75434,8.3078,5.15576,1.30635,-2.01987,-1.49142,-1.29033,-0.65804,-0.12668,3.227,-20.894,-59.142,8.202,-57.904,8.324,53.5631,5230
0.27942,5.45731,4.20873,-0.75434,8.3078,5.15576,1.30635,-2.01987,-1.49142,-0.95781,-0.46153,-0.10936,3.227,-20.894,-59.142,8.202,-57.904,8.324,53.5631,5265
0.27942,5.45731,4.20873,-0.75434,8.3078,5.15576,1.30635,-2.01987,-1.49142,-0.95781,-0.46153,-0.10936,3.227,-20.894,-59.142,8.202,-57.904,8.324,53.5631,5300
0.27942,5.45731,4.20873,-0.67001,7.74665,5.97587,0.82897,-1.59542,-0.08811,-0.95781,-0.46153,-0.10936,3.227,-20.894,-59.142,8.202,-57.904,8.324,53.5631,5335
-0.41962,7.64226,5.3555,-0.67001,7.74665,5.97587,0.82897,-1.59542,-0.08811,-0.95781,-0.46153,-0.10936,3.54,-20.01,-57.945,4.231,-52.18,6.397,53.5631,5371
-0.41962,7.64226,5.3555,-0.67001,7.74665,5.97587,0.82897,-1.59542,-0.08811,0.73955,0.54167,0.28909,3.54,-20.01,-57.945,4.231,-52.18,6.397,53.5631,5405
-0.41962,7.64226,5.3555,-0.67001,7.74665,5.97587,0.82897,-1.59542,-0.08811,0.73955,0.54167,0.28909,3.54,-20.01,-57.945,4.231,-52.18,6.397,55.1619,5440
-0.41962,7.64226,5.3555,-0.65341,7.87427,5.80855,0.08146,1.21071,-1.42187,0.73955,0.54167,0.28909,1.448,-17.422,-61.475,8.575,-53.413,6.418,55.1619,5475
1.41524,9.90578,10.34518,-0.65341,7.87427,5.80855,0.08146,1.21071,-1.42187,-0.8727,-1.81886,0.2103,1.448,-17.422,-61.475,8.575,-53.413,6.418,55.1619,5511
1.41524,9.90578,10.34518,-0.65341,7.87427,5.80855,0.08146,1.21071,-1.42187,-0.8727,-1.81886,0.2103,1.448,-17.422,-61.475,8.575,-53.413,6.418,55.1619,5545
1.41524,9.90578,10.34518,0.32059,7.01259,6.84771,4.45542,1.0804,5.23164,-0.8727,-1.81886,0.2103,1.448,-17.422,-61.475,8.575,-53.413,6.418,55.1619,5580
1.41524,9.90578,10.34518,0.32059,7.01259,6.84771,4.45542,1.0804,5.23164,-0.8727,-1.81886,0.2103,-0.508,-10.13,-61.536,357.085,-45.65,-2.68,55.1619,5615
1.65753,7.36585,8.05907,0.32059,7.01259,6.84771,4.45542,1.0804,5.23164,-0.84949,-0.2178,-0.63063,-0.508,-10.13,-61.536,357.085,-45.65,-2.68,55.1619,5650
1.65753,7.36585,8.05907,0.32059,7.01259,6.84771,4.45542,1.0804,5.23164,-0.84949,-0.2178,-0.63063,-0.508,-10.13,-61.536,357.085,-45.65,-2.68,55.1619,5685
1.65753,7.36585,8.05907,0.07115,6.30935,7.50716,0.30442,-0.13416,-1.21644,-0.84949,-0.2178,-0.63063,-0.508,-10.13,-61.536,357.085,-45.65,-2.68,55.1619,5721
1.65753,7.36585,8.05907,0.07115,6.30935,7.50716,0.30442,-0.13416,-1.21644,-0.84949,-0.2178,-0.63063,-3.636,-9.619,-61.272,6.178,-40.044,-0.543,57.5226,5756
-0.24216,5.86969,5.18715,0.07115,6.30935,7.50716,0.30442,-0.13416,-1.21644,0.04276,-0.21985,-0.56345,-3.636,-9.619,-61.272,6.178,-40.044,-0.543,57.5226,5790
-0.24216,5.86969,5.18715,0.07115,6.30935,7.50716,0.30442,-0.13416,-1.21644,0.04276,-0.21985,-0.56345,-3.636,-9.619,-61.272,6.178,-40.044,-0.543,57.5226,5825
-0.24216,5.86969,5.18715,-0.26123,6.34057,7.47658,-1.05225,-1.60735,-2.07502,0.04276,-0.21985,-0.56345,-3.636,-9.619,-61.272,6.178,-40.044,-0.543,57.5226,5861
-0.24216,5.86969,5.18715,-0.26123,6.34057,7.47658,-1.05225,-1.60735,-2.07502,0.04276,-0.21985,-0.56345,0.244,-12.358,-61.212,4.026,-40.283,2.001,57.5226,5896
-2.04863,4.72643,6.68524,-0.26123,6.34057,7.47658,-1.05225,-1.60735,-2.07502,1.38503,1.12709,0.25652,0.244,-12.358,-61.212,4.026,-40.283,2.001,57.5226,5930
-2.04863,4.72643,6.68524,-0.26123,6.34057,7.47658,-1.05225,-1.60735,-2.07502,1.38503,1.12709,0.25652,0.244,-12.358,-61.212,4.026,-40.283,2.001,57.5226,5966
-2.04863,4.72643,6.68524,-1.27593,7.28247,6.44267,1.61026,-1.52236,-0.1985,1.38503,1.12709,0.25652,0.244,-12.358,-61.212,4.026,-40.283,2.001,57.5226,6000
-2.04863,4.72643,6.68524,-1.27593,7.28247,6.44267,1.61026,-1.52236,-0.1985,1.38503,1.12709,0.25652,6.009,-19.342,-58.133,10.042,-47.954,11.202,57.5226,6036
-5.8101,8.92651,6.07022,-1.27593,7.28247,6.44267,1.61026,-1.52236,-0.1985,0.7204,-0.79568,-0.93565,6.009,-19.342,-58.133,10.042,-47.954,11.202,57.5998,6071
-5.8101,8.92651,6.07022,-1.27593,7.28247,6.44267,1.61026,-1.52236,-0.1985,0.7204,-0.79568,-0.93565,6.009,-19.342,-58.133,10.042,-47.954,11.202,57.5998,6105
-5.8101,8.92651,6.07022,-1.65521,7.56122,6.02151,-1.31405,3.5468,2.69873,0.7204,-0.79568,-0.93565,6.009,-19.342,-58.133,10.042,-47.954,11.202,57.5998,6140
-1.19785,10.13692,7.63731,-1.65521,7.56122,6.02151,-1.31405,3.5468,2.69873,0.7204,-0.79568,-0.93565,6.561,-15.601,-60.681,14.434,-50.446,15.37,57.5998,6175
-1.19785,10.13692,7.63731,-1.65521,7.56122,6.02151,-1.31405,3.5468,2.69873,-1.47562,0.35027,0.6163,6.561,-15.601,-60.681,14.434,-50.446,15.37,57.5998,6210
-1.19785,10.13692,7.63731,-1.05826,6.71752,7.06579,0.81597,0.55356,1.35971,-1.47562,0.35027,0.6163,6.561,-15.601,-60.681,14.434,-50.446,15.37,57.5998,6247
-1.19785,10.13692,7.63731,-1.05826,6.71752,7.06579,0.81597,0.55356,1.35971,-1.47562,0.35027,0.6163,4.599,-15.532,-60.327,7.613,-43.235,8.518,57.5998,6280
0.23071,5.29736,7.91101,-1.05826,6.71752,7.06579,0.81597,0.55356,1.35971,1.49008,-0.10052,0.37787,4.599,-15.532,-60.327,7.613,-43.235,8.518,57.5998,6319
0.23071,5.29736,7.91101,-1.05826,6.71752,7.06579,0.81597,0.55356,1.35971,1.49008,-0.10052,0.37787,4.599,-15.532,-60.327,7.613,-43.235,8.518,57.5998,6350
0.23071,5.29736,7.91101,-0.42513,7.64296,6.12983,-0.02401,-3.37936,-1.32036,1.49008,-0.10052,0.37787,4.599,-15.532,-60.327,7.613,-43.235,8.518,58.6424,6386
0.23071,5.29736,7.91101,-0.42513,7.64296,6.12983,-0.02401,-3.37936,-1.32036,1.49008,-0.10052,0.37787,0.267,-25.421,-58.238,7.765,-51.202,3.967,58.6424,6421
0.99011,5.94708,2.80698,-0.42513,7.64296,6.12983,-0.02401,-3.37936,-1.32036,1.98407,-1.86876,-0.56303,0.267,-25.421,-58.238,7.765,-51.202,3.967,58.6424,6455
0.99011,5.94708,2.80698,-0.42513,7.64296,6.12983,-0.02401,-3.37936,-1.32036,1.98407,-1.86876,-0.56303,0.267,-25.421,-58.238,7.765,-51.202,3.967,58.6424,6490
0.99011,5.94708,2.80698,0.09118,8.54289,4.81468,0.00216,1.8022,-2.68283,1.98407,-1.86876,-0.56303,0.267,-25.421,-58.238,7.765,-51.202,3.967,58.6424,6526
0.99011,5.94708,2.80698,0.09118,8.54289,4.81468,0.00216,1.8022,-2.68283,1.98407,-1.86876,-0.56303,-1.123,-20.654,-58.939,359.836,-60.59,-1.085,58.6424,6560
1.09341,12.40578,7.76514,0.09118,8.54289,4.81468,0.00216,1.8022,-2.68283,-1.32208,-0.49147,-0.11406,-1.123,-20.654,-58.939,359.836,-60.59,-1.085,58.6424,6596
1.09341,12.40578,7.76514,0.09118,8.54289,4.81468,0.00216,1.8022,-2.68283,-1.32208,-0.49147,-0.11406,-1.123,-20.654,-58.939,359.836,-60.59,-1.085,58.6424,6630
1.09341,12.40578,7.76514,0.17252,7.72504,6.03858,1.78515,2.33194,3.08019,-1.32208,-0.49147,-0.11406,-1.123,-20.654,-58.939,359.836,-60.59,-1.085,58.6424,6666
1.09341,12.40578,7.76514,0.17252,7.72504,6.03858,1.78515,2.33194,3.08019,-1.32208,-0.49147,-0.11406,-3.146,-14.183,-61.234,1.823,-51.974,-1.636,58.6424,6700
2.21936,6.33992,8.23097,0.17252,7.72504,6.03858,1.78515,2.33194,3.08019,-1.2215,-0.3076,-0.1053,-3.146,-14.183,-61.234,1.823,-51.974,-1.636,60.2646,6736
2.21936,6.33992,8.23097,0.17252,7.72504,6.03858,1.78515,2.33194,3.08019,-1.2215,-0.3076,-0.1053,-3.146,-14.183,-61.234,1.823,-51.974,-1.636,60.2646,6771
2.21936,6.33992,8.23097,0.3863,6.89521,6.96255,1.28168,-2.39452,0.58883,-1.2215,-0.3076,-0.1053,-3.146,-14.183,-61.234,1.823,-51.974,-1.636,60.2646,6806
0.92667,4.26715,5.00409,0.3863,6.89521,6.96255,1.28168,-2.39452,0.58883,-1.2215,-0.3076,-0.1053,-4.475,-12.781,-60.965,1.044,-44.678,-3.176,60.2646,6840
0.92667,4.26715,5.00409,0.3863,6.89521,6.96255,1.28168,-2.39452,0.58883,0.61188,0.15968,-0.09024,-4.475,-12.781,-60.965,1.044,-44.678,-3.176,60.2646,6875
0.92667,4.26715,5.00409,0.3863,6.89521,6.96255,-0.72119,-1.90114,-3.73956,0.61188,0.15968,-0.09024,-4.475,-12.781,-60.965,1.044,-44.678,-3.176,60.2646,6910
0.92667,4.26715,5.00409,0.33683,7.12703,6.72774,-0.72119,-1.90114,-3.73956,0.61188,0.15968,-0.09024,-4.475,-12.781,-60.965,1.044,-44.678,-3.176,60.2646,6945
1.04005,6.19919,4.38696,0.33683,7.12703,6.72774,-0.72119,-1.90114,-3.73956,-0.19749,-1.23875,-1.23193,-2.483,-11.803,-61.089,358.33,-46.615,-2.866,60.2646,6981
1.04005,6.19919,4.38696,0.33683,7.12703,6.72774,-0.72119,-1.90114,-3.73956,-0.19749,-1.23875,-1.23193,-2.483,-11.803,-61.089,358.33,-46.615,-2.866,59.6738,7016
1.04005,6.19919,4.38696,0.33982,7.20071,6.64866,1.15607,-2.10475,-0.43425,-0.19749,-1.23875,-1.23193,-2.483,-11.803,-61.089,358.33,-46.615,-2.866,59.6738,7050
1.04005,6.19919,4.38696,0.33982,7.20071,6.64866,1.15607,-2.10475,-0.43425,-0.19749,-1.23875,-1.23193,-17.369,-14.085,-57.077,23.132,-47.245,-2.926,59.6738,7087
0.53055,8.65181,5.14699,0.33982,7.20071,6.64866,1.15607,-2.10475,-0.43425,0.01506,-3.47757,-1.42212,-17.369,-14.085,-57.077,23.132,-47.245,-2.926,59.6738,7121
0.53055,8.65181,5.14699,0.33982,7.20071,6.64866,1.15607,-2.10475,-0.43425,0.01506,-3.47757,-1.42212,-17.369,-14.085,-57.077,23.132,-47.245,-2.926,59.6738,7155
0.53055,8.65181,5.14699,2.42093,7.2186,6.18072,-3.12708,-4.84503,4.45264,0.01506,-3.47757,-1.42212,-17.369,-14.085,-57.077,23.132,-47.245,-2.926,59.6738,7190
0.53055,8.65181,5.14699,2.42093,7.2186,6.18072,-3.12708,-4.84503,4.45264,0.01506,-3.47757,-1.42212,-36.061,-9.818,-47.659,24.103,-47.4,-21.39,59.6738,7225
2.72955,-6.26335,4.58147,2.42093,7.2186,6.18072,-3.12708,-4.84503,4.45264,4.90949,-5.30832,6.16029,-36.061,-9.818,-47.659,24.103,-47.4,-21.39,59.6738,7260
2.72955,-6.26335,4.58147,2.42093,7.2186,6.18072,-3.12708,-4.84503,4.45264,4.90949,-5.30832,6.16029,-36.061,-9.818,-47.659,24.103,-47.4,-21.39,59.6738,7295
2.72955,-6.26335,4.58147,8.46944,4.90539,0.61335,5.53474,-10.75578,-4.67973,4.90949,-5.30832,6.16029,-36.061,-9.818,-47.659,24.103,-47.4,-21.39,59.3666,7330
2.72955,-6.26335,4.58147,8.46944,4.90539,0.61335,5.53474,-10.75578,-4.67973,4.90949,-5.30832,6.16029,-43.253,11.836,-37.77,313.671,-30.014,-85.858,59.3666,7366
15.2782,-3.43477,-1.91345,8.46944,4.90539,0.61335,5.53474,-10.75578,-4.67973,2.03578,-1.11191,3.58876,-43.253,11.836,-37.77,313.671,-30.014,-85.858,59.3666,7400
15.2782,-3.43477,-1.91345,8.46944,4.90539,0.61335,5.53474,-10.75578,-4.67973,2.03578,-1.11191,3.58876,-43.253,11.836,-37.77,313.671,-30.014,-85.858,59.3666,7436
15.2782,-3.43477,-1.91345,9.7576,-0.76583,-0.61087,3.39395,-5.11796,2.72681,2.03578,-1.11191,3.58876,-43.253,11.836,-37.77,313.671,-30.014,-85.858,59.3666,7470
22.77937,-4.54631,-1.78999,9.7576,-0.76583,-0.61087,3.39395,-5.11796,2.72681,2.03578,-1.11191,3.58876,-25.652,17.899,-54.216,286.25,4.479,-93.582,59.3666,7506
22.77937,-4.54631,-1.78999,9.7576,-0.76583,-0.61087,3.39395,-5.11796,2.72681,0.39177,8.15262,2.75595,-25.652,17.899,-54.216,286.25,4.479,-93.582,59.3666,7542
22.77937,-4.54631,-1.78999,7.80882,-3.67886,4.6539,3.39395,-5.11796,2.72681,0.39177,8.15262,2.75595,-25.652,17.899,-54.216,286.25,4.479,-93.582,59.3666,7575
22.77937,-4.54631,-1.78999,7.80882,-3.67886,4.6539,10.41206,-0.01866,-7.36386,0.39177,8.15262,2.75595,-25.652,17.899,-54.216,286.25,4.479,-93.582,59.3666,7611
11.45102,-6.13428,9.21811,7.80882,-3.67886,4.6539,10.41206,-0.01866,-7.36386,2.91829,-2.55904,0.55992,-19.431,19.872,-56.05,272.479,22.033,-59.206,59.9666,7646
11.45102,-6.13428,9.21811,7.80882,-3.67886,4.6539,10.41206,-0.01866,-7.36386,2.91829,-2.55904,0.55992,-19.431,19.872,-56.05,272.479,22.033,-59.206,59.9666,7680
11.45102,-6.13428,9.21811,8.19815,-2.93996,4.50749,-2.34553,2.8049,-2.62998,2.91829,-2.55904,0.55992,-19.431,19.872,-56.05,272.479,22.033,-59.206,59.9666,7717
11.45102,-6.13428,9.21811,8.19815,-2.93996,4.50749,-2.34553,2.8049,-2.62998,2.91829,-2.55904,0.55992,-19.431,19.872,-56.05,272.479,22.033,-59.206,59.9666,7751
3.68335,-3.71216,0.42053,8.19815,-2.93996,4.50749,-2.34553,2.8049,-2.62998,-2.46379,-2.25014,-1.30156,-17.708,25.085,-54.979,285.791,17.445,-61.197,59.9666,7786
3.68335,-3.71216,0.42053,8.19815,-2.93996,4.50749,-2.34553,2.8049,-2.62998,-2.46379,-2.25014,-1.30156,-17.708,25.085,-54.979,285.791,17.445,-61.197,59.9666,7822
3.68335,-3.71216,0.42053,8.72601,-2.71328,3.55883,1.3371,-1.29888,2.88625,-2.46379,-2.25014,-1.30156,-17.708,25.085,-54.979,285.791,17.445,-61.197,59.9666,7856
3.68335,-3.71216,0.42053,8.72601,-2.71328,3.55883,1.3371,-1.29888,2.88625,-2.46379,-2.25014,-1.30156,-26.984,30.47,-45.004,298.672,16.062,-67.812,59.9666,7891
5.2921,-2.94899,0.29886,8.72601,-2.71328,3.55883,1.3371,-1.29888,2.88625,-0.83321,-0.6114,-1.30951,-26.984,30.47,-45.004,298.672,16.062,-67.812,59.9666,7947
8.02284,1.91533,0.46024,9.17917,-1.59367,3.0616,-1.38535,3.54876,-2.67775,-0.83321,-0.6114,-1.30951,-31.572,30.087,-44.264,299.227,16.062,-67.812,55.4165,8014
8.02284,1.91533,0.46024,9.17917,-1.59367,3.0616,-1.38535,3.54876,-2.67775,-0.83321,-0.6114,-1.30951,-31.572,30.087,-44.264,299.227,16.062,-67.812,55.4165,8016
8.02284,1.91533,0.46024,9.17917,-1.59367,3.0616,-1.38535,3.54876,-2.67775,-0.83321,-0.6114,-1.30951,-31.572,30.087,-44.264,299.227,16.062,-67.812,55.4165,8030
8.02284,1.91533,0.46024,9.17917,-1.59367,3.0616,-1.38535,3.54876,-2.67775,0.53247,-0.28053,-1.3484,-31.572,30.087,-44.264,299.227,16.062,-67.812,55.4165,8065
13.89734,-2.09076,1.52711,9.17917,-1.59367,3.0616,-1.38535,3.54876,-2.67775,0.53247,-0.28053,-1.3484,-31.572,30.087,-44.264,299.227,16.062,-67.812,55.4165,8101
13.89734,-2.09076,1.52711,9.41602,-0.11755,2.73774,4.17646,-1.9694,-1.29926,0.53247,-0.28053,-1.3484,-31.572,30.087,-44.264,299.227,16.062,-67.812,55.4165,8136
13.89734,-2.09076,1.52711,9.41602,-0.11755,2.73774,4.17646,-1.9694,-1.29926,0.53247,-0.28053,-1.3484,-41.187,18.228,-43.15,300.22,0.687,-73.788,55.4165,8171
13.89734,-2.09076,1.52711,9.41602,-0.11755,2.73774,4.17646,-1.9694,-1.29926,1.69696,-2.25829,0.44852,-41.187,18.228,-43.15,300.22,0.687,-73.788,55.4165,8205
12.61957,-7.51907,4.12175,9.71039,-0.24217,1.34912,2.51858,-7.26716,2.71836,1.69696,-2.25829,0.44852,-41.187,18.228,-43.15,300.22,0.687,-73.788,55.4165,8240
12.61957,-7.51907,4.12175,9.71039,-0.24217,1.34912,2.51858,-7.26716,2.71836,1.69696,-2.25829,0.44852,-41.187,18.228,-43.15,300.22,0.687,-73.788,55.4165,8275
12.61957,-7.51907,4.12175,9.71039,-0.24217,1.34912,2.51858,-7.26716,2.71836,-0.22031,0.82227,0.53058,-38.391,18.971,-41.927,296.232,1.415,-82.09,55.4165,8310
12.61957,-7.51907,4.12175,9.71039,-0.24217,1.34912,2.51858,-7.26716,2.71836,-0.22031,0.82227,0.53058,-38.391,18.971,-41.927,296.232,1.415,-82.09,58.2791,8345
4.83493,-3.10045,1.26503,9.55824,-1.12897,1.88037,-5.06348,-1.9313,-0.68226,-0.22031,0.82227,0.53058,-38.391,18.971,-41.927,296.232,1.415,-82.09,58.2791,8380
4.83493,-3.10045,1.26503,9.55824,-1.12897,1.88037,-5.06348,-1.9313,-0.68226,-0.22031,0.82227,0.53058,-38.391,18.971,-41.927,296.232,1.415,-82.09,58.2791,8415
4.83493,-3.10045,1.26503,9.55824,-1.12897,1.88037,-5.06348,-1.9313,-0.68226,0.92993,0.33011,1.11295,-32.625,20.242,-45.869,291.304,6.611,-78.87,58.2791,8451
4.83493,-3.10045,1.26503,9.55824,-1.12897,1.88037,-5.06348,-1.9313,-0.68226,0.92993,0.33011,1.11295,-32.625,20.242,-45.869,291.304,6.611,-78.87,58.2791,8486
9.52933,2.93005,-2.10431,9.32511,-1.74512,2.48339,0.00739,4.71201,-4.64012,0.92993,0.33011,1.11295,-32.625,20.242,-45.869,291.304,6.611,-78.87,58.2791,8520
9.52933,2.93005,-2.10431,9.32511,-1.74512,2.48339,0.00739,4.71201,-4.64012,0.92993,0.33011,1.11295,-32.625,20.242,-45.869,291.304,6.611,-78.87,58.2791,8559
9.52933,2.93005,-2.10431,9.32511,-1.74512,2.48339,0.00739,4.71201,-4.64012,0.92627,-1.15344,0.38072,-31.195,16.902,-45.293,284.733,10.251,-75.088,58.2791,8590
9.52933,2.93005,-2.10431,9.32511,-1.74512,2.48339,0.00739,4.71201,-4.64012,0.92627,-1.15344,0.38072,-31.195,16.902,-45.293,284.733,10.251,-75.088,58.2791,8626
14.1602,-5.09178,0.39226,9.47003,-1.69715,1.89961,4.43489,-3.34888,-1.55856,0.92627,-1.15344,0.38072,-31.195,16.902,-45.293,284.733,10.251,-75.088,54.7903,8667
14.1602,-5.09178,0.39226,9.47003,-1.69715,1.89961,4.43489,-3.34888,-1.55856,0.92627,-1.15344,0.38072,-31.332,15.236,-43.155,282.583,9.966,-78.657,54.7903,8695
14.1602,-5.09178,0.39226,9.47003,-1.69715,1.89961,4.43489,-3.34888,-1.55856,0.47177,-1.35442,0.23412,-31.332,15.236,-43.155,282.583,9.966,-78.657,54.7903,8730
13.24936,-10.39812,2.22639,9.47003,-1.69715,1.89961,4.43489,-3.34888,-1.55856,0.47177,-1.35442,0.23412,-31.332,15.236,-43.155,282.583,9.966,-78.657,54.7903,8766
13.24936,-10.39812,2.22639,9.55759,-2.12733,0.54528,3.25243,-8.173,1.65605,0.47177,-1.35442,0.23412,-31.332,15.236,-43.155,282.583,9.966,-78.657,54.7903,8800
13.24936,-10.39812,2.22639,9.55759,-2.12733,0.54528,3.25243,-8.173,1.65605,0.47177,-1.35442,0.23412,-34.506,19.423,-35.811,287.222,12.529,-86.735,54.7903,8836
13.24936,-10.39812,2.22639,9.55759,-2.12733,0.54528,3.25243,-8.173,1.65605,-2.14024,-1.93494,1.07669,-34.506,19.423,-35.811,287.222,12.529,-86.735,54.7903,8870
1.181,-2.72714,-0.2795,9.55759,-2.12733,0.54528,3.25243,-8.173,1.65605,-2.14024,-1.93494,1.07669,-34.506,19.423,-35.811,287.222,12.529,-86.735,54.7903,8906
1.181,-2.72714,-0.2795,8.82563,-3.57867,-2.33917,-7.89194,0.9518,2.12522,-2.14024,-1.93494,1.07669,-34.506,19.423,-35.811,287.222,12.529,-86.735,54.7903,8940
1.181,-2.72714,-0.2795,8.82563,-3.57867,-2.33917,-7.89194,0.9518,2.12522,-1.16795,0.32259,0.94128,-32.774,24.794,-27.794,291.864,21.403,-104.845,56.4291,8976
1.181,-2.72714,-0.2795,8.82563,-3.57867,-2.33917,-7.89194,0.9518,2.12522,-1.16795,0.32259,0.94128,-32.774,24.794,-27.794,291.864,21.403,-104.845,56.4291,9010
7.70828,1.64586,-5.40128,8.3712,-4.03403,-3.1337,-0.79952,5.74572,-2.21644,-1.16795,0.32259,0.94128,-32.774,24.794,-27.794,291.864,21.403,-104.845,56.4291,9045
7.70828,1.64586,-5.40128,8.3712,-4.03403,-3.1337,-0.79952,5.74572,-2.21644,-1.16795,0.32259,0.94128,-32.774,24.794,-27.794,291.864,21.403,-104.845,56.4291,9080
7.94263,-6.31696,-4.98056,8.3712,-4.03403,-3.1337,-0.79952,5.74572,-2.21644,0.63243,-0.73114,-0.97435,-33.907,21.15,-28.006,284.804,24.29,-110.523,56.4291,9116
7.94263,-6.31696,-4.98056,8.3712,-4.03403,-3.1337,-0.79952,5.74572,-2.21644,0.63243,-0.73114,-0.97435,-33.907,21.15,-28.006,284.804,24.29,-110.523,56.4291,9151
7.94263,-6.31696,-4.98056,8.52872,-3.3846,-3.4606,0.09527,-6.52427,-7.32636,0.63243,-0.73114,-0.97435,-33.907,21.15,-28.006,284.804,24.29,-110.523,56.4291,9185
7.94263,-6.31696,0.54446,8.52872,-3.3846,-3.4606,0.09527,-6.52427,-7.32636,0.63243,-0.73114,-0.97435,-33.907,21.15,-28.006,284.804,24.29,-110.523,56.4291,9221
9.7355,-8.60619,0.54446,8.52872,-3.3846,-3.4606,0.09527,-6.52427,-7.32636,-0.26672,0.66365,-0.38486,-33.131,18.884,-25.873,286.27,20.19,-112.085,56.4291,9255
9.7355,-8.60619,0.54446,8.52872,-3.3846,-3.4606,0.09527,-6.52427,-7.32636,-0.26672,0.66365,-0.38486,-33.131,18.884,-25.873,286.27,20.19,-112.085,57.2576,9290
9.7355,-8.60619,0.54446,8.74039,-3.29246,-2.98924,-0.34193,-4.62908,1.71429,-0.26672,0.66365,-0.38486,-33.131,18.884,-25.873,286.27,20.19,-112.085,57.2576,9325
9.7355,-8.60619,0.54446,8.74039,-3.29246,-2.98924,-0.34193,-4.62908,1.71429,-0.26672,0.66365,-0.38486,-33.131,18.884,-25.873,286.27,20.19,-112.085,57.2576,9360
8.33824,-7.34174,-1.15309,8.74039,-3.29246,-2.98924,-0.34193,-4.62908,1.71429,1.32597,0.70518,1.58473,-29.623,20.085,-29.588,288.259,19.617,-108.881,57.2576,9396
8.33824,-7.34174,-1.15309,8.74039,-3.29246,-2.98924,-0.34193,-4.62908,1.71429,1.32597,0.70518,1.58473,-29.623,20.085,-29.588,288.259,19.617,-108.881,57.2576,9431
8.33824,-7.34174,-1.15309,8.39652,-4.99356,-0.85629,-2.35028,1.71664,1.22262,1.32597,0.70518,1.58473,-29.623,20.085,-29.588,288.259,19.617,-108.881,57.2576,9468
8.33824,-7.34174,-1.15309,8.39652,-4.99356,-0.85629,-2.35028,1.71664,1.22262,1.32597,0.70518,1.58473,-21.495,19.994,-39.938,281.647,30.611,-95.823,57.2576,9501
3.63699,-3.85901,-0.90494,8.39652,-4.99356,-0.85629,-2.35028,1.71664,1.22262,-0.69839,1.66628,0.16916,-21.495,19.994,-39.938,281.647,30.611,-95.823,57.2576,9535
